"","i","j","iSam","jSam","het_het","het_homo","homo_het","homo_homo","len_i","len_j","tot_i","tot_j","logicSum","totSum","totMean","totProp","crToIb","ibToCr","ibToIb","fs","iSam_mother","iSam_father","jSam_mother","jSam_father","""...""","mother","sample","origin","code","n_tot","n_delly","n_gatk","nr_n","nr_het","nr_homo","nr_uni","nr_uniHet","nr_uniHomo","motherDL","sampleDL","lfm_n","lfm_het","lfm_homo","lfm_hetProp","cp_logic","father","likelySelf","originMod","coverage","cp_status","""...""","mother","sample","origin","code","n_tot","n_delly","n_gatk","nr_n","nr_het","nr_homo","nr_uni","nr_uniHet","nr_uniHomo","motherDL","sampleDL","lfm_n","lfm_het","lfm_homo","lfm_hetProp","cp_logic","father","likelySelf","originMod","coverage","cp_status"
"FIL30_645_M2568",570,569,"FIL30_645_M2","FIL30_644_M2",3,4,0,4,11,12,92,69,11,161,80.5,0.136645962732919,22.2826086956522,40.2934782608696,42.2880434782609,68.9565217391304,"FIL30_645","FIL30_645","FIL30_644","FIL30_644","...","FIL30_645","FIL30_645_M2","FIL30.645.M2","FIL30_645|FIL30_645_M2|FIL30.645.M2",105,9,96,92,27,65,73,51,22,FALSE,FALSE,85,59,26,0.694117647058824,FALSE,"FIL30_645",TRUE,"FIL30_645_M2",42.753398105644,"Self","...","FIL30_644","FIL30_644_M2","FIL30.644.M2","FIL30_644|FIL30_644_M2|FIL30.644.M2",77,7,70,70,27,43,54,36,18,FALSE,FALSE,65,41,24,0.630769230769231,FALSE,"FIL30_644",TRUE,"FIL30_644_M2",45.3836338830057,"Self"
"FIL30_462_M2561",401,562,"FIL30_462_M2","FIL30_631_M2",4,0,4,0,18,28,48,71,8,119,59.5,0.134453781512605,28.1760563380282,11,31.0451680672269,44.6173708920188,"FIL30_462",NA,"FIL30_631",NA,"...","FIL30_462","FIL30_462_M2","FIL30.462.M2","FIL30_462|FIL30_462_M2|FIL30.462.M2",52,10,42,50,5,45,29,29,NA,FALSE,FALSE,41,37,4,0.902439024390244,FALSE,NA,FALSE,"FIL30_462_M2",52.613300986079,"Ambiguous","...","FIL30_631","FIL30_631_M2","FIL30.631.M2","FIL30_631|FIL30_631_M2|FIL30.631.M2",77,11,66,71,NA,71,41,41,NA,FALSE,FALSE,61,61,NA,1,TRUE,NA,FALSE,"FIL30_631_M2",47.5345883080192,"Cross"
"FIL30_631_M2400",562,401,"FIL30_631_M2","FIL30_462_M2",4,4,0,0,28,18,71,48,8,119,59.5,0.134453781512605,11,28.1760563380282,31.0451680672269,44.6173708920188,"FIL30_631",NA,"FIL30_462",NA,"...","FIL30_631","FIL30_631_M2","FIL30.631.M2","FIL30_631|FIL30_631_M2|FIL30.631.M2",77,11,66,71,NA,71,41,41,NA,FALSE,FALSE,61,61,NA,1,TRUE,NA,FALSE,"FIL30_631_M2",47.5345883080192,"Cross","...","FIL30_462","FIL30_462_M2","FIL30.462.M2","FIL30_462|FIL30_462_M2|FIL30.462.M2",52,10,42,50,5,45,29,29,NA,FALSE,FALSE,41,37,4,0.902439024390244,FALSE,NA,FALSE,"FIL30_462_M2",52.613300986079,"Ambiguous"
"FIL30_202_M2154",149,155,"FIL30_202_M2","FIL30_209_M2",12,0,0,0,32,36,113,67,12,180,90,0.133333333333333,15.9477611940298,36.3230088495575,48.3,48.8471800290582,"FIL30_202",NA,"FIL30_209",NA,"...","FIL30_202","FIL30_202_M2","FIL30_202_M2-3","FIL30_202|FIL30_202_M2|FIL30_202_M2-3",123,19,104,113,NA,113,74,74,NA,FALSE,FALSE,99,99,NA,1,TRUE,NA,FALSE,"FIL30_202_M2_3",31.754341732258,"Cross","...","FIL30_209","FIL30_209_M2","FIL30_209_M2-3","FIL30_209|FIL30_209_M2|FIL30_209_M2-3",73,10,63,69,NA,69,30,30,NA,FALSE,FALSE,59,59,NA,1,TRUE,NA,FALSE,"FIL30_209_M2_3",39.6490383851699,"Cross"
"FIL30_209_M2148",155,149,"FIL30_209_M2","FIL30_202_M2",12,0,0,0,36,32,67,113,12,180,90,0.133333333333333,36.3230088495575,15.9477611940298,48.3,48.8471800290582,"FIL30_209",NA,"FIL30_202",NA,"...","FIL30_209","FIL30_209_M2","FIL30_209_M2-3","FIL30_209|FIL30_209_M2|FIL30_209_M2-3",73,10,63,69,NA,69,30,30,NA,FALSE,FALSE,59,59,NA,1,TRUE,NA,FALSE,"FIL30_209_M2_3",39.6490383851699,"Cross","...","FIL30_202","FIL30_202_M2","FIL30_202_M2-3","FIL30_202|FIL30_202_M2|FIL30_202_M2-3",123,19,104,113,NA,113,74,74,NA,FALSE,FALSE,99,99,NA,1,TRUE,NA,FALSE,"FIL30_202_M2_3",31.754341732258,"Cross"
"FIL20_161_G_M219",17,20,"FIL20_161_G_M2","FIL20_161_J_M2",3,5,0,0,36,14,93,28,8,121,60.5,0.132231404958678,4.32142857142857,40.7903225806452,32.3006198347107,49.3364055299539,"FIL20_161",NA,"FIL20_161","FIL20_161","...","FIL20_161","FIL20_161_G_M2","Fil20_161_G_M2_1","FIL20_161|FIL20_161_G_M2|Fil20_161_G_M2_1",104,17,87,95,NA,95,56,56,NA,TRUE,FALSE,83,83,NA,1,TRUE,NA,FALSE,"FIL20_161_G_M2_1",45.0053428097403,"Cross","...","FIL20_161","FIL20_161_J_M2","Fil20_161_J_M2_1","FIL20_161|FIL20_161_J_M2|Fil20_161_J_M2_1",33,6,27,30,5,25,13,13,NA,TRUE,FALSE,26,21,5,0.807692307692308,FALSE,"FIL20_161",TRUE,"FIL20_161_J_M2_1",49.2630977835024,"Self"
"FIL20_161_J_M216",20,17,"FIL20_161_J_M2","FIL20_161_G_M2",3,0,5,0,14,36,28,93,8,121,60.5,0.132231404958678,40.7903225806452,4.32142857142857,32.3006198347107,49.3364055299539,"FIL20_161","FIL20_161","FIL20_161",NA,"...","FIL20_161","FIL20_161_J_M2","Fil20_161_J_M2_1","FIL20_161|FIL20_161_J_M2|Fil20_161_J_M2_1",33,6,27,30,5,25,13,13,NA,TRUE,FALSE,26,21,5,0.807692307692308,FALSE,"FIL20_161",TRUE,"FIL20_161_J_M2_1",49.2630977835024,"Self","...","FIL20_161","FIL20_161_G_M2","Fil20_161_G_M2_1","FIL20_161|FIL20_161_G_M2|Fil20_161_G_M2_1",104,17,87,95,NA,95,56,56,NA,TRUE,FALSE,83,83,NA,1,TRUE,NA,FALSE,"FIL20_161_G_M2_1",45.0053428097403,"Cross"
"FIL30_231_M2188",175,189,"FIL30_231_M2","FIL30_248_M2",13,0,0,0,26,32,92,106,13,198,99,0.131313131313131,31.7830188679245,25.5108695652174,53.3712121212121,53.8625922887613,"FIL30_231",NA,"FIL30_248",NA,"...","FIL30_231","FIL30_231_M2","FIL30_231_M2-3","FIL30_231|FIL30_231_M2|FIL30_231_M2-3",104,21,83,93,NA,93,60,60,NA,FALSE,FALSE,80,80,NA,1,TRUE,NA,FALSE,"FIL30_231_M2_3",36.4413993664861,"Cross","...","FIL30_248","FIL30_248_M2","FIL30_248_M2-4","FIL30_248|FIL30_248_M2|FIL30_248_M2-4",116,24,92,107,NA,107,70,70,NA,FALSE,FALSE,90,90,NA,1,TRUE,NA,FALSE,"FIL30_248_M2_4",42.1270456599569,"Cross"
"FIL30_248_M2174",189,175,"FIL30_248_M2","FIL30_231_M2",13,0,0,0,32,26,106,92,13,198,99,0.131313131313131,25.5108695652174,31.7830188679245,53.3712121212121,53.8625922887613,"FIL30_248",NA,"FIL30_231",NA,"...","FIL30_248","FIL30_248_M2","FIL30_248_M2-4","FIL30_248|FIL30_248_M2|FIL30_248_M2-4",116,24,92,107,NA,107,70,70,NA,FALSE,FALSE,90,90,NA,1,TRUE,NA,FALSE,"FIL30_248_M2_4",42.1270456599569,"Cross","...","FIL30_231","FIL30_231_M2","FIL30_231_M2-3","FIL30_231|FIL30_231_M2|FIL30_231_M2-3",104,21,83,93,NA,93,60,60,NA,FALSE,FALSE,80,80,NA,1,TRUE,NA,FALSE,"FIL30_231_M2_3",36.4413993664861,"Cross"
"FIL30_594_M2531",529,532,"FIL30_594_M2","FIL30_597_M2",11,1,0,0,27,50,111,72,12,183,91.5,0.131147540983607,17.125,36.7702702702703,48.6577868852459,53.0412912912913,"FIL30_594",NA,"FIL30_597","FIL30_597","...","FIL30_594","FIL30_594_M2","FIL30.594.M2","FIL30_594|FIL30_594_M2|FIL30.594.M2",136,59,77,112,NA,112,74,74,NA,FALSE,FALSE,72,72,NA,1,TRUE,NA,FALSE,"FIL30_594_M2",35.0497739646886,"Cross","...","FIL30_597","FIL30_597_M2","FIL30.597.M2","FIL30_597|FIL30_597_M2|FIL30.597.M2",83,22,61,74,10,64,19,19,NA,FALSE,FALSE,58,49,9,0.844827586206897,FALSE,"FIL30_597",TRUE,"FIL30_597_M2",45.6517350382559,"Self"
"FIL30_597_M2528",532,529,"FIL30_597_M2","FIL30_594_M2",11,0,1,0,50,27,72,111,12,183,91.5,0.131147540983607,36.7702702702703,17.125,48.6577868852459,53.0412912912913,"FIL30_597","FIL30_597","FIL30_594",NA,"...","FIL30_597","FIL30_597_M2","FIL30.597.M2","FIL30_597|FIL30_597_M2|FIL30.597.M2",83,22,61,74,10,64,19,19,NA,FALSE,FALSE,58,49,9,0.844827586206897,FALSE,"FIL30_597",TRUE,"FIL30_597_M2",45.6517350382559,"Self","...","FIL30_594","FIL30_594_M2","FIL30.594.M2","FIL30_594|FIL30_594_M2|FIL30.594.M2",136,59,77,112,NA,112,74,74,NA,FALSE,FALSE,72,72,NA,1,TRUE,NA,FALSE,"FIL30_594_M2",35.0497739646886,"Cross"
"FIL20_161_E_M219",15,20,"FIL20_161_E_M2","FIL20_161_J_M2",5,0,0,0,24,14,49,28,5,77,38.5,0.12987012987013,6.67857142857143,16.030612244898,20.823051948052,21.3061224489796,"FIL20_161",NA,"FIL20_161","FIL20_161","...","FIL20_161","FIL20_161_E_M2","Fil20_161_E_M2_1","FIL20_161|FIL20_161_E_M2|Fil20_161_E_M2_1",60,13,47,51,NA,51,24,24,NA,TRUE,FALSE,42,42,NA,1,TRUE,NA,FALSE,"FIL20_161_E_M2_1",70.4808573519194,"Cross","...","FIL20_161","FIL20_161_J_M2","Fil20_161_J_M2_1","FIL20_161|FIL20_161_J_M2|Fil20_161_J_M2_1",33,6,27,30,5,25,13,13,NA,TRUE,FALSE,26,21,5,0.807692307692308,FALSE,"FIL20_161",TRUE,"FIL20_161_J_M2_1",49.2630977835024,"Self"
"FIL20_161_J_M214",20,15,"FIL20_161_J_M2","FIL20_161_E_M2",5,0,0,0,14,24,28,49,5,77,38.5,0.12987012987013,16.030612244898,6.67857142857143,20.823051948052,21.3061224489796,"FIL20_161","FIL20_161","FIL20_161",NA,"...","FIL20_161","FIL20_161_J_M2","Fil20_161_J_M2_1","FIL20_161|FIL20_161_J_M2|Fil20_161_J_M2_1",33,6,27,30,5,25,13,13,NA,TRUE,FALSE,26,21,5,0.807692307692308,FALSE,"FIL20_161",TRUE,"FIL20_161_J_M2_1",49.2630977835024,"Self","...","FIL20_161","FIL20_161_E_M2","Fil20_161_E_M2_1","FIL20_161|FIL20_161_E_M2|Fil20_161_E_M2_1",60,13,47,51,NA,51,24,24,NA,TRUE,FALSE,42,42,NA,1,TRUE,NA,FALSE,"FIL20_161_E_M2_1",70.4808573519194,"Cross"
"FIL30_177_M2735",125,736,"FIL30_177_M2","FIL30_85_F_M2",7,0,0,0,13,28,70,38,7,108,54,0.12962962962963,8.86842105263158,23.1,29.2222222222222,29.978947368421,"FIL30_177",NA,"FIL30_85",NA,"...","FIL30_177","FIL30_177_M2","FIL30_177_M2-3","FIL30_177|FIL30_177_M2|FIL30_177_M2-3",74,22,52,71,NA,71,54,54,NA,FALSE,FALSE,52,52,NA,1,TRUE,NA,FALSE,"FIL30_177_M2_3",38.2385545317608,"Cross","...","FIL30_85","FIL30_85_F_M2","Fil30_85_F_M2_1","FIL30_85|FIL30_85_F_M2|Fil30_85_F_M2_1",46,9,37,39,NA,39,9,9,NA,TRUE,FALSE,34,34,NA,1,TRUE,NA,FALSE,"FIL30_85_F_M2_1",55.6903153635591,"Cross"
"FIL30_85_F_M2124",736,125,"FIL30_85_F_M2","FIL30_177_M2",7,0,0,0,28,13,38,70,7,108,54,0.12962962962963,23.1,8.86842105263158,29.2222222222222,29.978947368421,"FIL30_85",NA,"FIL30_177",NA,"...","FIL30_85","FIL30_85_F_M2","Fil30_85_F_M2_1","FIL30_85|FIL30_85_F_M2|Fil30_85_F_M2_1",46,9,37,39,NA,39,9,9,NA,TRUE,FALSE,34,34,NA,1,TRUE,NA,FALSE,"FIL30_85_F_M2_1",55.6903153635591,"Cross","...","FIL30_177","FIL30_177_M2","FIL30_177_M2-3","FIL30_177|FIL30_177_M2|FIL30_177_M2-3",74,22,52,71,NA,71,54,54,NA,FALSE,FALSE,52,52,NA,1,TRUE,NA,FALSE,"FIL30_177_M2_3",38.2385545317608,"Cross"
"FIL20_161_G_M218",17,19,"FIL20_161_G_M2","FIL20_161_I_M2",7,1,0,0,36,21,93,33,8,126,63,0.126984126984127,5.13636363636364,34.0806451612903,33.6785714285714,39.0234604105572,"FIL20_161",NA,"FIL20_161","FIL20_161","...","FIL20_161","FIL20_161_G_M2","Fil20_161_G_M2_1","FIL20_161|FIL20_161_G_M2|Fil20_161_G_M2_1",104,17,87,95,NA,95,56,56,NA,TRUE,FALSE,83,83,NA,1,TRUE,NA,FALSE,"FIL20_161_G_M2_1",45.0053428097403,"Cross","...","FIL20_161","FIL20_161_I_M2","Fil20_161_I_M2_1","FIL20_161|FIL20_161_I_M2|Fil20_161_I_M2_1",35,2,33,34,6,28,12,12,NA,TRUE,FALSE,32,26,6,0.8125,FALSE,"FIL20_161",TRUE,"FIL20_161_I_M2_1",51.1738566504567,"Self"
"FIL20_161_I_M216",19,17,"FIL20_161_I_M2","FIL20_161_G_M2",7,0,1,0,21,36,33,93,8,126,63,0.126984126984127,34.0806451612903,5.13636363636364,33.6785714285714,39.0234604105572,"FIL20_161","FIL20_161","FIL20_161",NA,"...","FIL20_161","FIL20_161_I_M2","Fil20_161_I_M2_1","FIL20_161|FIL20_161_I_M2|Fil20_161_I_M2_1",35,2,33,34,6,28,12,12,NA,TRUE,FALSE,32,26,6,0.8125,FALSE,"FIL20_161",TRUE,"FIL20_161_I_M2_1",51.1738566504567,"Self","...","FIL20_161","FIL20_161_G_M2","Fil20_161_G_M2_1","FIL20_161|FIL20_161_G_M2|Fil20_161_G_M2_1",104,17,87,95,NA,95,56,56,NA,TRUE,FALSE,83,83,NA,1,TRUE,NA,FALSE,"FIL20_161_G_M2_1",45.0053428097403,"Cross"
"FIL20_66_C_M277",42,78,"FIL20_66_C_M2","FIL30_125_M2",7,0,0,0,18,18,36,76,7,112,56,0.125,25.9342105263158,8.08333333333333,30.625,32.0116959064327,"FIL20_66","FIL20_66","FIL30_125",NA,"...","FIL20_66","FIL20_66_C_M2","Fil20_66_C_M2_1","FIL20_66|FIL20_66_C_M2|Fil20_66_C_M2_1",38,7,31,37,3,34,18,18,NA,TRUE,FALSE,30,27,3,0.9,FALSE,"FIL20_66",TRUE,"FIL20_66_C_M2_1",44.791089671113,"Self","...","FIL30_125","FIL30_125_M2","FIL30_125_M2-3","FIL30_125|FIL30_125_M2|FIL30_125_M2-3",86,10,76,77,NA,77,53,53,NA,FALSE,FALSE,69,69,NA,1,TRUE,NA,FALSE,"FIL30_125_M2_3",46.2265598580347,"Cross"
"FIL30_125_M241",78,42,"FIL30_125_M2","FIL20_66_C_M2",7,0,0,0,18,18,76,36,7,112,56,0.125,8.08333333333333,25.9342105263158,30.625,32.0116959064327,"FIL30_125",NA,"FIL20_66","FIL20_66","...","FIL30_125","FIL30_125_M2","FIL30_125_M2-3","FIL30_125|FIL30_125_M2|FIL30_125_M2-3",86,10,76,77,NA,77,53,53,NA,FALSE,FALSE,69,69,NA,1,TRUE,NA,FALSE,"FIL30_125_M2_3",46.2265598580347,"Cross","...","FIL20_66","FIL20_66_C_M2","Fil20_66_C_M2_1","FIL20_66|FIL20_66_C_M2|Fil20_66_C_M2_1",38,7,31,37,3,34,18,18,NA,TRUE,FALSE,30,27,3,0.9,FALSE,"FIL20_66",TRUE,"FIL20_66_C_M2_1",44.791089671113,"Self"
"FIL30_745_M2717",651,718,"FIL30_745_M2","FIL30_826_M2",8,0,3,0,28,22,70,109,11,179,89.5,0.122905027932961,40.2614678899083,16.5142857142857,47.8736033519553,60.5028833551769,"FIL30_745","FIL30_745","FIL30_826",NA,"...","FIL30_745","FIL30_745_M2","FIL30.745.M2","FIL30_745|FIL30_745_M2|FIL30.745.M2",77,12,65,71,14,57,39,35,4,FALSE,FALSE,62,49,13,0.790322580645161,FALSE,"FIL30_745",TRUE,"FIL30_745_M2",NA,"Self","...","FIL30_826","FIL30_826_M2","FIL30.826.M2","FIL30_826|FIL30_826_M2|FIL30.826.M2",127,16,111,111,NA,111,81,81,NA,FALSE,FALSE,97,97,NA,1,TRUE,NA,FALSE,"FIL30_826_M2",52.6095924485571,"Cross"
"FIL30_826_M2650",718,651,"FIL30_826_M2","FIL30_745_M2",8,3,0,0,22,28,109,70,11,179,89.5,0.122905027932961,16.5142857142857,40.2614678899083,47.8736033519553,60.5028833551769,"FIL30_826",NA,"FIL30_745","FIL30_745","...","FIL30_826","FIL30_826_M2","FIL30.826.M2","FIL30_826|FIL30_826_M2|FIL30.826.M2",127,16,111,111,NA,111,81,81,NA,FALSE,FALSE,97,97,NA,1,TRUE,NA,FALSE,"FIL30_826_M2",52.6095924485571,"Cross","...","FIL30_745","FIL30_745_M2","FIL30.745.M2","FIL30_745|FIL30_745_M2|FIL30.745.M2",77,12,65,71,14,57,39,35,4,FALSE,FALSE,62,49,13,0.790322580645161,FALSE,"FIL30_745",TRUE,"FIL30_745_M2",NA,"Self"
"FIL30_109_F_M2275",61,276,"FIL30_109_F_M2","FIL30_335_M2",1,2,2,6,53,20,66,118,11,184,92,0.119565217391304,53.228813559322,27.4090909090909,52.25,88.0472521828454,"FIL30_109","FIL30_109","FIL30_335","FIL30_335","...","FIL30_109","FIL30_109_F_M2","Fil30_109_F_M2_1","FIL30_109|FIL30_109_F_M2|Fil30_109_F_M2_1",74,12,62,67,19,48,13,13,NA,TRUE,FALSE,58,39,19,0.672413793103448,FALSE,"FIL30_109",TRUE,"FIL30_109_F_M2_1",54.1070194245145,"Self","...","FIL30_335","FIL30_335_M2","FIL30.335.M2","FIL30_335|FIL30_335_M2|FIL30.335.M2",142,29,113,118,35,83,85,63,22,FALSE,FALSE,98,66,32,0.673469387755102,FALSE,"FIL30_335",TRUE,"FIL30_335_M2",68.0748653273192,"Self"
"FIL30_335_M260",276,61,"FIL30_335_M2","FIL30_109_F_M2",1,2,2,6,20,53,118,66,11,184,92,0.119565217391304,27.4090909090909,53.228813559322,52.25,88.0472521828454,"FIL30_335","FIL30_335","FIL30_109","FIL30_109","...","FIL30_335","FIL30_335_M2","FIL30.335.M2","FIL30_335|FIL30_335_M2|FIL30.335.M2",142,29,113,118,35,83,85,63,22,FALSE,FALSE,98,66,32,0.673469387755102,FALSE,"FIL30_335",TRUE,"FIL30_335_M2",68.0748653273192,"Self","...","FIL30_109","FIL30_109_F_M2","Fil30_109_F_M2_1","FIL30_109|FIL30_109_F_M2|Fil30_109_F_M2_1",74,12,62,67,19,48,13,13,NA,TRUE,FALSE,58,39,19,0.672413793103448,FALSE,"FIL30_109",TRUE,"FIL30_109_F_M2_1",54.1070194245145,"Self"
"FIL30_109_G_M2275",62,276,"FIL30_109_G_M2","FIL30_335_M2",1,2,2,6,62,20,74,118,11,192,96,0.114583333333333,53.228813559322,31.3648648648649,55.03125,92.0439761795694,"FIL30_109","FIL30_109","FIL30_335","FIL30_335","...","FIL30_109","FIL30_109_G_M2","Fil30_109_G_M2_1","FIL30_109|FIL30_109_G_M2|Fil30_109_G_M2_1",79,11,68,75,28,47,12,11,1,TRUE,FALSE,66,38,28,0.575757575757576,FALSE,"FIL30_109",TRUE,"FIL30_109_G_M2_1",85.8312251644565,"Self","...","FIL30_335","FIL30_335_M2","FIL30.335.M2","FIL30_335|FIL30_335_M2|FIL30.335.M2",142,29,113,118,35,83,85,63,22,FALSE,FALSE,98,66,32,0.673469387755102,FALSE,"FIL30_335",TRUE,"FIL30_335_M2",68.0748653273192,"Self"
"FIL30_335_M261",276,62,"FIL30_335_M2","FIL30_109_G_M2",1,2,2,6,20,62,118,74,11,192,96,0.114583333333333,31.3648648648649,53.228813559322,55.03125,92.0439761795694,"FIL30_335","FIL30_335","FIL30_109","FIL30_109","...","FIL30_335","FIL30_335_M2","FIL30.335.M2","FIL30_335|FIL30_335_M2|FIL30.335.M2",142,29,113,118,35,83,85,63,22,FALSE,FALSE,98,66,32,0.673469387755102,FALSE,"FIL30_335",TRUE,"FIL30_335_M2",68.0748653273192,"Self","...","FIL30_109","FIL30_109_G_M2","Fil30_109_G_M2_1","FIL30_109|FIL30_109_G_M2|Fil30_109_G_M2_1",79,11,68,75,28,47,12,11,1,TRUE,FALSE,66,38,28,0.575757575757576,FALSE,"FIL30_109",TRUE,"FIL30_109_G_M2_1",85.8312251644565,"Self"
"FIL30_252_M2283",194,284,"FIL30_252_M2","FIL30_343_M2",4,5,0,0,18,52,85,74,9,159,79.5,0.113207547169811,21.6756756756757,35.0647058823529,44.1155660377358,64.3089030206677,"FIL30_252",NA,"FIL30_343","FIL30_343","...","FIL30_252","FIL30_252_M2","FIL30_252_M2-4","FIL30_252|FIL30_252_M2|FIL30_252_M2-4",98,22,76,85,NA,85,57,57,NA,FALSE,FALSE,70,70,NA,1,TRUE,NA,FALSE,"FIL30_252_M2_4",41.3523200557786,"Cross","...","FIL30_343","FIL30_343_M2","FIL30.343.M2","FIL30_343|FIL30_343_M2|FIL30.343.M2",82,11,71,74,29,45,20,14,6,FALSE,FALSE,67,41,26,0.611940298507463,FALSE,"FIL30_343",TRUE,"FIL30_343_M2",68.7034932963292,"Self"
"FIL30_343_M2193",284,194,"FIL30_343_M2","FIL30_252_M2",4,0,5,0,52,18,74,85,9,159,79.5,0.113207547169811,35.0647058823529,21.6756756756757,44.1155660377358,64.3089030206677,"FIL30_343","FIL30_343","FIL30_252",NA,"...","FIL30_343","FIL30_343_M2","FIL30.343.M2","FIL30_343|FIL30_343_M2|FIL30.343.M2",82,11,71,74,29,45,20,14,6,FALSE,FALSE,67,41,26,0.611940298507463,FALSE,"FIL30_343",TRUE,"FIL30_343_M2",68.7034932963292,"Self","...","FIL30_252","FIL30_252_M2","FIL30_252_M2-4","FIL30_252|FIL30_252_M2|FIL30_252_M2-4",98,22,76,85,NA,85,57,57,NA,FALSE,FALSE,70,70,NA,1,TRUE,NA,FALSE,"FIL30_252_M2_4",41.3523200557786,"Cross"
"FIL20_66_F_M277",45,78,"FIL20_66_F_M2","FIL30_125_M2",6,0,0,0,22,18,38,76,6,114,57,0.105263157894737,27.4210526315789,9.84210526315789,32.6447368421053,35.8421052631579,"FIL20_66","FIL20_66","FIL30_125",NA,"...","FIL20_66","FIL20_66_F_M2","Fil20_66_F_M2_1","FIL20_66|FIL20_66_F_M2|Fil20_66_F_M2_1",43,6,37,39,5,34,15,15,NA,TRUE,FALSE,34,29,5,0.852941176470588,FALSE,"FIL20_66",TRUE,"FIL20_66_F_M2_1",61.5786972680514,"Self","...","FIL30_125","FIL30_125_M2","FIL30_125_M2-3","FIL30_125|FIL30_125_M2|FIL30_125_M2-3",86,10,76,77,NA,77,53,53,NA,FALSE,FALSE,69,69,NA,1,TRUE,NA,FALSE,"FIL30_125_M2_3",46.2265598580347,"Cross"
"FIL30_125_M244",78,45,"FIL30_125_M2","FIL20_66_F_M2",6,0,0,0,18,22,76,38,6,114,57,0.105263157894737,9.84210526315789,27.4210526315789,32.6447368421053,35.8421052631579,"FIL30_125",NA,"FIL20_66","FIL20_66","...","FIL30_125","FIL30_125_M2","FIL30_125_M2-3","FIL30_125|FIL30_125_M2|FIL30_125_M2-3",86,10,76,77,NA,77,53,53,NA,FALSE,FALSE,69,69,NA,1,TRUE,NA,FALSE,"FIL30_125_M2_3",46.2265598580347,"Cross","...","FIL20_66","FIL20_66_F_M2","Fil20_66_F_M2_1","FIL20_66|FIL20_66_F_M2|Fil20_66_F_M2_1",43,6,37,39,5,34,15,15,NA,TRUE,FALSE,34,29,5,0.852941176470588,FALSE,"FIL20_66",TRUE,"FIL20_66_F_M2_1",61.5786972680514,"Self"
"FIL30_202_M2347",149,348,"FIL30_202_M2","FIL30_409_M2",10,0,0,0,32,16,113,85,10,198,99,0.101010101010101,26.0294117647059,39.1548672566372,57.280303030303,63.1228526808954,"FIL30_202",NA,"FIL30_409",NA,"...","FIL30_202","FIL30_202_M2","FIL30_202_M2-3","FIL30_202|FIL30_202_M2|FIL30_202_M2-3",123,19,104,113,NA,113,74,74,NA,FALSE,FALSE,99,99,NA,1,TRUE,NA,FALSE,"FIL30_202_M2_3",31.754341732258,"Cross","...","FIL30_409","FIL30_409_M2","FIL30.409.M2","FIL30_409|FIL30_409_M2|FIL30.409.M2",97,34,63,86,NA,86,64,64,NA,FALSE,FALSE,61,61,NA,1,TRUE,NA,FALSE,"FIL30_409_M2",60.7379219577182,"Cross"
"FIL30_409_M2148",348,149,"FIL30_409_M2","FIL30_202_M2",10,0,0,0,16,32,85,113,10,198,99,0.101010101010101,39.1548672566372,26.0294117647059,57.280303030303,63.1228526808954,"FIL30_409",NA,"FIL30_202",NA,"...","FIL30_409","FIL30_409_M2","FIL30.409.M2","FIL30_409|FIL30_409_M2|FIL30.409.M2",97,34,63,86,NA,86,64,64,NA,FALSE,FALSE,61,61,NA,1,TRUE,NA,FALSE,"FIL30_409_M2",60.7379219577182,"Cross","...","FIL30_202","FIL30_202_M2","FIL30_202_M2-3","FIL30_202|FIL30_202_M2|FIL30_202_M2-3",123,19,104,113,NA,113,74,74,NA,FALSE,FALSE,99,99,NA,1,TRUE,NA,FALSE,"FIL30_202_M2_3",31.754341732258,"Cross"
"FIL30_475_M2442",414,443,"FIL30_475_M2","FIL30_509_M2",4,0,4,0,35,14,50,109,8,159,79.5,0.10062893081761,46.9403669724771,11.88,45.436320754717,64.4335779816514,"FIL30_475","FIL30_475","FIL30_509",NA,"...","FIL30_475","FIL30_475_M2","FIL30.475.M2","FIL30_475|FIL30_475_M2|FIL30.475.M2",62,8,54,52,7,45,13,12,1,FALSE,FALSE,47,41,6,0.872340425531915,FALSE,"FIL30_475",TRUE,"FIL30_475_M2",53.8337080755005,"Self","...","FIL30_509","FIL30_509_M2","FIL30.509.M2","FIL30_509|FIL30_509_M2|FIL30.509.M2",126,41,85,109,NA,109,87,87,NA,FALSE,FALSE,81,81,NA,1,TRUE,NA,FALSE,"FIL30_509_M2",47.345570314079,"Cross"
"FIL30_509_M2413",443,414,"FIL30_509_M2","FIL30_475_M2",4,4,0,0,14,35,109,50,8,159,79.5,0.10062893081761,11.88,46.9403669724771,45.436320754717,64.4335779816514,"FIL30_509",NA,"FIL30_475","FIL30_475","...","FIL30_509","FIL30_509_M2","FIL30.509.M2","FIL30_509|FIL30_509_M2|FIL30.509.M2",126,41,85,109,NA,109,87,87,NA,FALSE,FALSE,81,81,NA,1,TRUE,NA,FALSE,"FIL30_509_M2",47.345570314079,"Cross","...","FIL30_475","FIL30_475_M2","FIL30.475.M2","FIL30_475|FIL30_475_M2|FIL30.475.M2",62,8,54,52,7,45,13,12,1,FALSE,FALSE,47,41,6,0.872340425531915,FALSE,"FIL30_475",TRUE,"FIL30_475_M2",53.8337080755005,"Self"
